nb_www,phish_hints,nb_hyperlinks,length_words_raw,domain_in_title,ratio_intHyperlinks,ratio_extHyperlinks,domain_age,web_traffic,page_rank,url_len,hostname_len,space_count,digit_ratio_url,status
1,1,1,8,1,1.0,0.0,978,0,0,611,21,0,0.13148148148148148,1
1,0,104,2,1,0.884615385,0.115384615,5273,244512,3,17,10,0,0.0,0
1,0,15,3,1,0.4,0.6,-1,0,1,27,19,0,0.0,0
0,0,149,3,1,0.44966443,0.55033557,496,503691,0,32,14,0,0.23076923076923078,1
1,0,145,2,1,1.0,0.0,-1,0,1,39,31,0,0.0,0
0,0,0,12,1,0.0,0.0,10158,516692,4,84,15,0,0.3333333333333333,0
0,0,228,5,0,0.938596491,0.061403509,7130,12,7,45,16,0,0.0,0
1,4,6,16,1,0.333333333,0.666666667,4621,0,3,114,21,0,0.0,1
0,0,430,2,1,0.904651163,0.095348837,5808,3255580,3,31,24,0,0.03333333333333333,0
1,0,235,3,0,0.94893617,0.05106383,2012,364749,3,27,15,0,0.0,0
1,0,67,5,1,0.626865672,0.373134328,8571,22056,5,55,22,0,0.0,0
0,0,83,3,0,0.891566265,0.108433735,1190,0,1,30,17,0,0.0,1
1,0,415,10,0,0.944578313,0.055421687,6315,8182,6,88,18,0,0.060240963855421686,0
1,0,210,2,1,0.985714286,0.014285714,1523,3075756,1,28,20,0,0.0,0
1,0,44,2,0,1.0,0.0,-1,437144,3,24,15,0,0.0,0
1,0,76,2,1,0.802631579,0.197368421,8493,158628,4,27,18,0,0.0,0
0,0,23,5,1,1.0,0.0,2315,0,0,51,21,0,0.0625,1
0,1,23,3,1,1.0,0.0,2532,514430,0,42,34,0,0.0,1
0,1,25,7,1,0.44,0.56,8346,1,10,99,15,0,0.125,1
1,0,17,4,1,0.764705882,0.235294118,3978,0,2,38,29,0,0.0,0
0,1,1,11,0,0.0,1.0,8346,1,10,98,16,0,0.07692307692307693,1
0,0,83,6,1,0.469879518,0.530120482,5614,8029411,5,50,33,0,0.0,1
0,0,0,3,1,0.0,0.0,561,0,2,26,17,0,0.0,1
1,0,206,10,1,0.27184466,0.72815534,3602,3149099,5,79,17,0,0.06756756756756757,0
1,0,38,16,1,1.0,0.0,-1,0,0,77,14,0,0.18461538461538463,1
1,0,54,2,1,0.574074074,0.425925926,6646,3833065,4,27,19,0,0.0,0
1,0,117,6,1,0.991452991,0.008547009,-1,0,3,38,11,0,0.0,0
1,0,11,8,1,0.181818182,0.818181818,138,0,0,57,39,0,0.017857142857142856,1
0,0,0,3,1,0.0,0.0,7308,3987899,1,31,10,0,0.0,1
0,0,27,4,1,0.481481481,0.518518519,771,0,0,40,21,0,0.05263157894736842,1
1,1,4,3,1,0.25,0.75,888,0,0,35,22,0,0.0,1
0,0,21,5,1,0.19047619,0.80952381,5626,0,5,45,28,0,0.25,1
0,0,7,2,1,0.857142857,0.142857143,804,0,2,28,19,0,0.0,1
0,2,21,10,1,0.19047619,0.80952381,5616,0,5,70,44,0,0.0,1
1,0,63,16,1,0.698412698,0.301587302,5049,282,7,96,14,0,0.1566265060240964,0
0,1,76,3,1,1.0,0.0,3700,178807,4,33,25,0,0.375,1
0,0,7,2,1,0.571428571,0.428571429,731,0,0,67,17,0,0.11666666666666667,1
0,2,12,7,0,0.333333333,0.666666667,118,0,0,59,10,0,0.0,1
0,0,72,1,1,0.902777778,0.097222222,-1,0,0,21,14,0,0.0,0
1,0,336,2,0,0.94047619,0.05952381,8675,484673,2,21,13,0,0.0,0
1,0,70,2,0,0.957142857,0.042857143,4037,962335,4,26,18,0,0.0,0
1,0,5,2,0,1.0,0.0,-1,0,2,25,17,0,0.0,0
0,0,4,1,1,1.0,0.0,2,0,0,24,16,0,0.0,1
1,1,42,5,1,1.0,0.0,1525,0,0,46,23,0,0.0,1
1,0,17,3,0,0.764705882,0.235294118,-1,837362,3,30,18,0,0.0,0
0,0,0,3,1,0.0,0.0,1186,0,0,28,11,0,0.037037037037037035,1
1,0,45,2,1,0.422222222,0.577777778,5701,763318,3,32,24,0,0.0,0
0,0,14,2,1,1.0,0.0,-1,3523,9,21,6,0,0.16666666666666666,1
1,0,53,6,1,0.867924528,0.132075472,4917,601002,2,60,22,1,0.034482758620689655,0
1,0,63,7,0,0.920634921,0.079365079,7268,81918,4,51,18,0,0.13333333333333333,0
1,0,16,3,1,0.875,0.125,3009,0,0,33,25,0,0.0,1
2,0,1,21,1,1.0,0.0,8348,1,10,186,14,0,0.12048192771084337,1
0,0,324,2,1,0.953703704,0.046296296,8415,139193,5,17,10,0,0.0,0
0,0,2,4,1,1.0,0.0,219,0,0,61,28,0,0.0,1
0,0,56,7,1,0.482142857,0.517857143,647,1530583,1,66,13,0,0.06451612903225806,1
0,1,33,4,1,0.272727273,0.727272727,1546,4669,2,55,38,0,0.057692307692307696,1
0,0,146,6,1,0.910958904,0.089041096,7133,12,7,41,16,0,0.0,0
0,0,182,12,0,0.065934066,0.934065934,5979,39522,5,88,22,0,0.060240963855421686,0
0,0,0,5,1,0.0,0.0,2215,6256656,2,39,9,0,0.0,1
0,3,0,10,1,0.0,0.0,5927,0,1,75,8,0,0.0,1
0,0,192,2,1,0.708333333,0.291666667,7297,253113,5,34,26,0,0.0,0
1,0,31,2,1,0.483870968,0.516129032,-1,0,1,33,24,0,0.0,0
0,0,70,5,1,0.671428571,0.328571429,1709,2901383,3,41,15,0,0.3225806451612903,0
1,0,75,4,1,0.506666667,0.493333333,-1,37698,5,36,13,0,0.02857142857142857,0
1,0,51,12,1,1.0,0.0,3993,5707171,0,122,46,0,0.2079207920792079,1
1,0,0,6,1,0.0,0.0,7729,0,2,51,17,0,0.0,1
1,0,333,4,1,0.885885886,0.114114114,6156,709661,2,45,25,0,0.0,0
0,1,1,8,1,0.0,1.0,-1,0,2,49,14,0,0.0,1
1,0,152,3,0,0.394736842,0.605263158,8517,8,10,39,16,0,0.0,0
1,0,52,8,0,0.961538462,0.038461538,8760,419769,4,70,19,0,0.0,0
0,1,30,7,1,0.333333333,0.666666667,8347,1,10,99,15,0,0.125,1
0,0,9,3,1,1.0,0.0,5160,0,8,34,21,0,0.0,0
1,1,21,80,1,0.857142857,0.142857143,5616,0,5,795,35,2,0.19728915662650603,1
0,2,4,8,1,1.0,0.0,2248,0,0,71,19,0,0.0,1
0,1,23,5,1,0.260869565,0.739130435,-12,0,0,40,15,0,0.0,1
0,0,120,1,1,0.933333333,0.066666667,-1,127823,3,30,21,0,0.0,0
0,0,37,11,1,0.972972973,0.027027027,-1,0,0,35,14,0,0.4583333333333333,1
0,0,257,3,0,0.949416342,0.050583658,8315,645,5,38,29,0,0.0,0
1,0,79,11,1,0.797468354,0.202531646,4443,22498,5,84,20,0,0.07692307692307693,0
1,0,141,2,1,0.957446809,0.042553191,6821,0,3,24,16,0,0.0,0
1,0,413,5,0,0.937046005,0.062953995,6014,116,8,43,12,0,0.0,0
0,0,92,6,0,0.880434783,0.119565217,523,0,3,48,18,0,0.0,1
0,0,0,2,1,0.0,0.0,1199,0,1,37,19,0,0.0,1
0,0,48,4,1,1.0,0.0,-1,0,0,62,10,0,0.4090909090909091,1
0,0,11,15,1,0.909090909,0.090909091,-1,79585,6,98,22,0,0.010309278350515464,1
0,1,203,4,1,0.133004926,0.866995074,1546,4669,2,44,26,0,0.1282051282051282,1
0,0,23,5,1,1.0,0.0,2314,0,0,50,21,0,0.08695652173913043,1
0,0,5,2,1,0.0,1.0,7296,0,5,39,30,0,0.0,1
1,0,253,2,1,0.873517787,0.126482213,-1,1868666,2,29,20,0,0.0,0
0,0,0,7,1,0.0,0.0,5626,0,5,57,48,0,0.1875,1
1,0,93,5,0,0.806451613,0.193548387,7458,73208,5,46,20,0,0.0,0
0,0,51,7,1,1.0,0.0,3992,5697976,0,76,50,0,0.16923076923076924,1
1,0,0,4,1,0.0,0.0,2307,0,0,27,17,0,0.0,1
1,0,204,3,1,0.995098039,0.004901961,7587,994,5,37,22,0,0.0,0
1,0,182,7,0,0.357142857,0.642857143,298,0,3,47,13,0,0.0,0
0,0,51,13,1,1.0,0.0,3992,5697976,0,127,50,0,0.18691588785046728,1
0,0,32,1,1,0.78125,0.21875,-1,0,3,30,22,0,0.0,0
0,1,7,17,1,1.0,0.0,-1,784159,3,162,15,0,0.265625,1
0,0,0,6,1,0.0,0.0,-1,590567,2,50,25,0,0.06382978723404255,1
0,0,0,5,1,0.0,0.0,-1,393662,2,49,31,0,0.0,1
0,0,31,9,0,0.032258065,0.967741935,1016,1211946,2,104,28,0,0.2839506172839506,1
1,0,126,2,0,0.920634921,0.079365079,7454,244228,5,31,22,0,0.0,0
0,0,152,2,1,0.453947368,0.546052632,7447,0,8,41,32,0,0.0,0
0,0,171,7,0,0.935672515,0.064327485,5062,323394,5,60,18,0,0.0,0
0,0,11,5,1,0.0,1.0,7296,0,5,45,36,0,0.0,1
1,0,62,2,1,0.822580645,0.177419355,1472,1294925,2,24,15,0,0.0,0
1,0,696,2,0,0.975574713,0.024425287,-1,5126981,3,24,16,0,0.0,0
1,0,50,8,1,0.3,0.7,6092,128103,5,70,22,0,0.0,0
1,0,159,16,1,0.855345912,0.144654088,4093,56400,4,114,19,0,0.05555555555555555,0
1,0,52,2,0,0.961538462,0.038461538,7979,1092378,3,27,18,0,0.0,0
1,0,189,6,0,0.740740741,0.259259259,9121,48,7,47,12,0,0.0,0
1,0,66,10,0,0.848484848,0.151515152,8829,2635,6,60,15,0,0.0,0
1,0,148,2,0,0.831081081,0.168918919,7737,1601,4,33,24,0,0.0,0
0,0,10,2,1,0.1,0.9,7295,0,5,33,26,0,0.03125,1
0,0,93,1,1,0.688172043,0.311827957,-1,9127641,3,21,14,0,0.0,0
1,1,37,4,0,0.540540541,0.459459459,3466,3050940,4,46,19,0,0.0,0
1,0,170,7,1,0.935294118,0.064705882,5887,184,6,54,15,0,0.0,0
1,2,18,9,1,0.833333333,0.166666667,2429,10149,5,64,11,0,0.14285714285714285,1
0,0,437,1,0,0.961098398,0.038901602,-1,294723,2,18,9,0,0.0,0
0,0,10,3,1,0.9,0.1,7765,0,2,31,23,0,0.0,1
1,0,0,6,1,0.0,0.0,5205,0,0,51,44,0,0.0,1
1,0,0,4,1,0.0,0.0,82,0,0,44,27,0,0.0,1
0,1,0,6,1,0.0,0.0,4755,0,2,56,21,0,0.0,1
1,0,0,3,1,0.0,0.0,372,10480281,0,46,31,0,0.0,1
0,1,0,6,1,0.0,0.0,-1,0,0,55,36,0,0.0,1
1,0,0,3,0,0.0,0.0,3555,0,3,31,18,0,0.0,0
1,0,406,2,1,0.963054187,0.036945813,4537,1099626,3,33,24,0,0.0,0
0,0,0,7,1,0.0,0.0,2644,0,1,68,41,0,0.36,1
0,1,65,11,1,0.061538462,0.938461538,-1,0,0,41,15,0,0.4642857142857143,1
1,0,92,2,1,0.836956522,0.163043478,3737,50580,5,27,18,0,0.0,0
1,2,22,12,1,0.545454545,0.454545455,2299,0,2,114,26,0,0.3411764705882353,1
1,0,54,2,1,0.685185185,0.314814815,2312,926923,4,32,24,0,0.0,0
0,0,663,5,1,0.959276018,0.040723982,3194,128555,5,38,11,0,0.02702702702702703,1
1,1,72,7,1,0.486111111,0.513888889,7330,2775,5,65,17,0,0.0,0
1,0,41,4,1,0.780487805,0.219512195,5934,1314432,4,54,26,0,0.0,0
0,3,11,7,1,1.0,0.0,-1,0,1,91,22,0,0.3787878787878788,1
0,0,34,3,1,0.588235294,0.411764706,1777,2408885,3,32,11,0,0.0,1
0,2,3,8,0,0.666666667,0.333333333,5521,0,0,163,9,0,0.3360655737704918,1
1,0,33,2,0,0.696969697,0.303030303,4431,0,3,23,15,0,0.0,0
0,0,84,5,1,0.142857143,0.857142857,1536,4558,2,64,32,0,0.04918032786885246,1
1,0,12,2,0,0.5,0.5,1846,1306556,1,27,19,0,0.038461538461538464,0
0,0,125,4,1,0.584,0.416,7298,1236528,5,36,29,0,0.0,0
0,0,32,2,1,0.09375,0.90625,7299,0,5,35,28,0,0.06060606060606061,0
1,0,66,9,0,0.848484848,0.151515152,8829,2635,6,77,15,0,0.0,0
0,0,292,4,0,0.633561644,0.366438356,6221,6192,5,39,16,0,0.0,0
0,0,8,3,1,0.125,0.875,1953,4365,3,33,14,0,0.06451612903225806,1
1,0,165,11,1,0.593939394,0.406060606,8900,108560,5,78,15,0,0.05405405405405406,0
1,0,211,5,1,0.620853081,0.379146919,6669,6843,5,61,19,1,0.03389830508474576,0
1,0,62,2,1,0.483870968,0.516129032,2968,1766695,4,22,13,0,0.0,0
0,0,10,6,0,0.7,0.3,8348,1,10,68,15,0,0.0967741935483871,1
0,0,0,3,1,0.0,0.0,4322,0,3,36,23,0,0.0,1
0,0,24,2,1,0.041666667,0.958333333,3154,37405,7,21,6,0,0.05,1
1,0,56,2,1,0.678571429,0.321428571,4472,0,2,32,24,0,0.0,0
0,0,51,13,1,1.0,0.0,3992,5707171,0,127,50,0,0.17592592592592593,1
0,0,0,4,1,0.0,0.0,8369,0,0,40,19,0,0.0,1
1,0,16,5,1,0.9375,0.0625,4648,0,0,49,20,0,0.0,1
1,0,24,2,1,0.791666667,0.208333333,3931,169549,4,23,15,0,0.0,0
0,1,13,9,1,0.769230769,0.230769231,5640,519609,5,88,26,0,0.0,0
0,0,190,2,1,0.405263158,0.594736842,7299,3123496,5,44,36,0,0.0,0
0,0,18,10,1,0.222222222,0.777777778,5257,2368887,1,97,21,0,0.0,0
0,0,0,2,1,0.0,0.0,-1,9213096,0,24,10,0,0.09090909090909091,1
1,0,4,14,1,1.0,0.0,4003,5816617,0,139,54,0,0.13008130081300814,1
0,0,1314,6,0,0.944444444,0.055555556,7131,12,7,56,16,0,0.0,0
1,0,140,3,0,0.314285714,0.685714286,8516,8,10,44,16,0,0.0,0
0,0,13,3,1,0.923076923,0.076923077,1515,0,0,29,16,0,0.0,1
1,0,5,5,1,0.8,0.2,-1,51515,4,32,13,0,0.14285714285714285,1
1,0,46,10,0,0.434782609,0.565217391,-1,1546214,2,69,16,0,0.029850746268656716,0
0,0,181,3,1,0.906077348,0.093922652,6255,688,6,60,35,0,0.01694915254237288,0
1,0,1,4,1,1.0,0.0,2420,0,0,35,18,0,0.0,1
1,0,142,2,1,0.316901408,0.683098592,3704,0,2,34,25,0,0.0,0
1,0,86,7,1,0.279069767,0.720930233,6300,128102,5,61,20,0,0.05172413793103448,0
1,0,153,5,1,0.620915033,0.379084967,5751,3759,5,47,19,0,0.0,0
0,0,16,2,0,0.9375,0.0625,-1,4055774,6,20,7,0,0.0,1
1,0,66,7,0,0.848484848,0.151515152,8833,2717,6,53,15,0,0.0392156862745098,0
0,0,24,2,1,0.25,0.75,7802,0,5,27,19,0,0.0,1
1,0,98,2,0,0.979591837,0.020408163,142,0,0,28,20,0,0.0,1
0,0,0,2,1,0.0,0.0,1198,0,1,36,19,0,0.0,1
0,0,14,2,1,0.071428571,0.928571429,7295,0,5,39,32,0,0.02631578947368421,1
1,0,0,4,1,0.0,0.0,4537,0,1,46,25,0,0.0,1
0,1,51,8,1,0.254901961,0.745098039,1086,0,0,189,17,0,0.672566371681416,1
0,2,47,4,1,0.787234043,0.212765957,-1,4026793,2,40,17,0,0.0,1
1,0,52,2,1,1.0,0.0,1254,0,0,23,14,0,0.15,0
0,0,51,13,1,1.0,0.0,3993,5707171,0,127,50,0,0.1651376146788991,1
0,0,0,2,1,0.0,0.0,4312,0,2,51,10,0,0.7,1
1,0,35,8,1,0.257142857,0.742857143,3952,2586888,3,77,22,0,0.04054054054054054,0
0,0,0,12,1,0.0,0.0,7447,385,8,103,35,0,0.061855670103092786,0
1,0,73,2,1,0.890410959,0.109589041,3335,338594,4,32,23,0,0.0,0
0,1,121,8,1,0.595041322,0.404958678,687,0,0,83,19,0,0.05063291139240506,1
1,0,86,2,0,0.488372093,0.511627907,-1,858306,3,27,19,0,0.0,0
1,0,66,11,0,0.848484848,0.151515152,8833,2717,6,64,15,0,0.0,0
1,0,571,3,0,0.907180385,0.092819615,8414,176808,4,32,16,0,0.0,0
1,0,80,2,1,0.9625,0.0375,7844,350844,5,22,14,0,0.0,0
0,3,88,9,1,0.897727273,0.102272727,2047,0,0,102,15,0,0.24390243902439024,1
1,1,0,6,1,0.0,0.0,107,0,0,53,22,0,0.019230769230769232,1
0,0,0,3,1,0.0,0.0,3934,0,0,37,23,0,0.0,1
1,0,50,2,0,0.84,0.16,4183,198456,4,31,23,0,0.0,0
0,0,14,2,1,0.071428571,0.928571429,7295,0,5,44,37,0,0.1,1
2,0,26,6,1,1.0,0.0,2101,7346260,2,58,25,0,0.0,1
0,0,6,2,1,0.5,0.5,5130,16645,6,29,7,0,0.20833333333333334,1
0,0,0,4,1,0.0,0.0,0,0,0,35,26,0,0.029411764705882353,1
0,0,110,2,1,0.590909091,0.409090909,7449,0,8,35,26,0,0.0,0
1,0,43,7,1,0.674418605,0.325581395,3163,1323034,4,60,28,0,0.0,0
1,0,486,2,1,0.514403292,0.485596708,1903,328534,2,28,19,0,0.0,0
1,0,53,3,1,0.622641509,0.377358491,8519,8,10,32,16,0,0.0,0
0,0,465,4,1,0.886021505,0.113978495,7133,12,7,36,16,0,0.0,0
0,0,41,11,1,0.780487805,0.219512195,4447,460464,4,84,9,0,0.0,0
0,1,0,5,1,0.0,0.0,2116,0,2,38,11,0,0.02702702702702703,1
0,0,51,12,1,1.0,0.0,3993,5707171,0,126,50,0,0.14545454545454545,1
1,0,158,5,0,0.930379747,0.069620253,3674,3192143,1,35,13,0,0.0,0
1,0,98,2,0,0.255102041,0.744897959,1937,114231,4,23,14,0,0.0,0
1,0,59,4,1,0.661016949,0.338983051,-1,865772,3,31,22,0,0.0,0
1,0,59,6,1,0.898305085,0.101694915,3864,2280,4,56,22,0,0.0,0
1,0,71,2,0,0.492957746,0.507042254,8463,303877,4,29,20,0,0.0,0
1,0,45,3,0,0.666666667,0.333333333,3624,227086,2,37,14,0,0.0,0
1,0,241,2,1,0.954356846,0.045643154,4672,0,2,37,28,0,0.0,0
0,0,154,1,1,0.941558442,0.058441558,-1,0,3,20,13,0,0.0,0
1,1,83,10,1,0.843373494,0.156626506,1854,7237293,2,75,25,0,0.0273972602739726,1
0,0,58,4,0,0.0,1.0,7827,383,6,54,11,0,0.14893617021276595,1
1,0,14,4,0,0.5,0.5,3029,2349295,4,46,17,0,0.0,0
1,0,177,5,0,0.559322034,0.440677966,3118,258,7,52,16,0,0.0,0
1,0,0,2,1,0.0,0.0,4012,83296,3,21,12,0,0.0,0
1,0,65,12,1,0.446153846,0.553846154,-1,904517,4,110,35,0,0.0,0
0,0,60,3,1,0.283333333,0.716666667,3297,0,1,37,19,0,0.0,1
0,1,0,2,1,0.0,0.0,5863,0,1,40,29,0,0.0,1
0,0,4,13,1,1.0,0.0,4003,5816617,0,128,50,0,0.20754716981132076,1
1,0,44,2,0,0.681818182,0.318181818,5908,1345725,2,26,17,0,0.0,0
0,0,1,4,1,1.0,0.0,4562,8152853,2,41,16,0,0.0,1
1,0,65,6,1,0.984615385,0.015384615,-1,141081,5,57,14,0,0.0,0
0,0,76,2,1,0.486842105,0.513157895,-1,134401,5,24,5,0,0.14285714285714285,1
1,0,42,11,0,0.428571429,0.571428571,3930,1051803,3,91,25,0,0.02247191011235955,0
0,4,6,12,1,0.333333333,0.666666667,4609,0,3,96,17,0,0.0,1
1,1,0,8,1,0.0,0.0,7644,3871327,5,61,14,0,0.05172413793103448,0
1,0,137,4,1,0.810218978,0.189781022,6681,12866,5,52,26,0,0.0,0
0,0,116,4,0,0.879310345,0.120689655,6605,899,5,43,24,0,0.0,1
1,0,259,11,1,0.544401544,0.455598456,6068,4211,4,78,16,0,0.11428571428571428,0
0,0,14,2,1,0.071428571,0.928571429,7295,0,5,32,23,0,0.10344827586206896,1
0,1,0,11,1,0.0,0.0,3323,209025,2,108,17,0,0.0,0
1,0,157,2,0,0.923566879,0.076433121,-1,320977,3,26,17,0,0.0,0
1,0,19,2,1,0.684210526,0.315789474,5078,2617136,4,28,19,0,0.0,0
1,2,6,8,0,1.0,0.0,1601,0,0,86,29,0,0.2112676056338028,1
1,0,18,7,0,1.0,0.0,1422,348969,1,46,14,0,0.09523809523809523,0
1,0,53,10,1,0.773584906,0.226415094,9111,1103,8,75,19,0,0.19047619047619047,0
0,0,73,7,1,0.821917808,0.178082192,-1,1383746,5,50,24,0,0.0,0
1,0,107,6,0,0.906542056,0.093457944,8430,5635,5,41,11,0,0.0,0
0,0,315,6,1,0.93968254,0.06031746,7156,2272,3,45,15,0,0.18421052631578946,0
0,0,76,3,0,0.868421053,0.131578947,5180,17109,6,30,18,0,0.0,0
0,0,25,1,1,0.96,0.04,1112,2209849,3,22,15,0,0.0,0
0,0,162,7,0,0.925925926,0.074074074,7134,13,7,62,16,0,0.0,0
1,0,62,2,0,0.709677419,0.290322581,-1,7985577,1,27,19,0,0.0,0
1,0,104,2,0,0.326923077,0.673076923,1499,1216719,2,26,17,0,0.0,0
0,0,10,4,1,0.3,0.7,-1,0,0,32,24,0,0.0,1
1,1,48,3,1,0.5625,0.4375,6141,1228386,3,40,27,0,0.0,1
0,0,139,1,1,0.712230216,0.287769784,-1,283161,5,26,19,0,0.0,0
0,0,4,12,1,1.0,0.0,4003,5816617,0,119,42,0,0.19,1
0,0,209,2,1,0.669856459,0.330143541,7298,0,5,33,24,0,0.0,0
1,0,105,7,1,0.695238095,0.304761905,7370,1303460,5,57,15,0,0.0,0
0,0,7,4,1,0.857142857,0.142857143,757,0,1,36,10,0,0.0,1
0,0,0,3,1,0.0,0.0,2837,0,2,33,24,0,0.0,1
1,0,81,6,0,0.901234568,0.098765432,7420,5290837,5,47,14,0,0.0,0
0,0,41,2,1,0.951219512,0.048780488,-1,0,0,29,15,0,0.07407407407407407,1
0,0,1,6,1,0.0,1.0,7083,17964,3,47,28,0,0.021739130434782608,1
1,3,78,12,1,0.884615385,0.115384615,2047,0,0,115,19,0,0.17346938775510204,1
1,0,0,15,1,0.0,0.0,9346,104142,4,91,15,0,0.03409090909090909,0
0,0,1,2,1,0.0,1.0,-1,0,2,22,15,0,0.0,1
1,0,51,13,1,1.0,0.0,3992,5697976,0,129,54,0,0.10256410256410256,1
0,0,30,4,1,0.966666667,0.033333333,5767,0,2,77,23,0,0.3508771929824561,1
0,2,76,4,0,0.342105263,0.657894737,4684,0,4,48,29,0,0.0,1
1,2,55,7,1,0.636363636,0.363636364,2585,0,2,82,16,0,0.3442622950819672,1
0,0,11,26,1,0.272727273,0.727272727,8018,0,4,276,24,0,0.2602739726027397,1
0,0,0,4,1,0.0,0.0,3077,0,1,32,8,0,0.14285714285714285,1
1,0,39,2,1,0.538461538,0.461538462,3639,2923557,4,28,20,0,0.0,0
0,0,48,3,0,0.0625,0.9375,8966,70,8,26,17,0,0.0,0
1,0,491,7,0,0.389002037,0.610997963,6066,416,8,50,12,0,0.0,0
0,0,1,10,0,0.0,1.0,8346,1,10,79,24,0,0.01282051282051282,1
0,0,14,3,1,0.928571429,0.071428571,563,0,2,27,18,0,0.0,1
1,0,0,6,1,0.0,0.0,5972,0,0,53,21,0,0.06,1
0,0,0,7,1,0.0,0.0,-1,0,0,50,9,0,0.0,1
1,0,52,6,1,0.538461538,0.461538462,7119,163874,5,67,28,0,0.0,0
1,0,36,2,1,0.527777778,0.472222222,171,6322841,0,37,28,0,0.05714285714285714,1
0,0,8,3,0,1.0,0.0,1338,22211,6,37,25,0,0.27586206896551724,1
0,0,22,6,1,0.181818182,0.818181818,5614,0,5,49,40,0,0.06521739130434782,1
0,2,132,12,1,1.0,0.0,1706,4830221,2,98,12,0,0.053763440860215055,1
1,0,57,2,1,0.368421053,0.631578947,4897,1626642,3,30,21,0,0.0,0
1,0,1041,5,1,0.994236311,0.005763689,4153,124314,4,43,18,0,0.0,0
0,0,139,1,1,0.45323741,0.54676259,-1,1271273,2,13,6,0,0.0,0
1,0,43,2,1,0.88372093,0.11627907,4097,84541,4,35,26,0,0.0,0
1,0,10,6,1,1.0,0.0,-1,0,0,53,16,0,0.0,1
0,0,0,6,1,0.0,0.0,-1,0,0,85,18,0,0.49122807017543857,1
1,1,145,9,1,0.951724138,0.048275862,9018,1518277,2,58,15,0,0.0,1
0,0,7,6,0,0.857142857,0.142857143,-1,4956499,2,49,14,0,0.0,0
0,1,10,7,1,0.6,0.4,255,0,1,70,25,0,0.0,1
1,2,1,12,1,1.0,0.0,2403,819233,3,114,16,0,0.05555555555555555,1
1,0,199,8,0,0.924623116,0.075376884,7841,3990,5,64,16,0,0.0,0
0,3,21,8,1,0.19047619,0.80952381,5616,0,5,55,29,0,0.018518518518518517,1
1,0,127,6,1,0.322834646,0.677165354,9283,1126,6,48,15,0,0.0,0
0,0,14,5,1,0.071428571,0.928571429,7295,0,5,35,22,0,0.029411764705882353,1
0,1,60,5,0,0.816666667,0.183333333,-1,8828,5,46,24,0,0.09523809523809523,0
0,0,4,13,1,1.0,0.0,4003,5828815,0,128,50,0,0.19626168224299065,1
1,0,94,4,1,0.936170213,0.063829787,5309,37739,5,50,19,0,0.0,0
1,4,2,19,1,0.0,1.0,-1,0,0,152,24,0,0.14285714285714285,1
1,0,183,2,0,0.972677596,0.027322404,-1,865154,5,22,13,0,0.0,0
0,4,6,12,1,0.333333333,0.666666667,4609,0,3,97,17,0,0.0,1
1,2,50,15,1,0.96,0.04,3080,0,2,110,12,0,0.047619047619047616,1
0,0,0,4,1,0.0,0.0,5621,0,1,33,8,0,0.0,1
0,1,25,13,1,0.44,0.56,8347,1,10,113,15,0,0.056074766355140186,1
2,1,0,17,1,0.0,0.0,8319,43198,4,117,12,0,0.0,0
1,0,170,8,1,0.258823529,0.741176471,9286,1137,6,58,15,0,0.0,0
0,0,51,12,1,1.0,0.0,3993,5707171,0,120,42,0,0.18811881188118812,1
1,0,9,10,1,1.0,0.0,31,0,0,259,13,0,0.182648401826484,1
1,0,108,2,0,1.0,0.0,-1,2398123,2,25,17,0,0.0,0
0,0,14,2,1,0.071428571,0.928571429,7295,0,5,40,33,0,0.0,1
0,2,21,9,1,0.428571429,0.571428571,1582,0,3,73,14,0,0.0,1
0,1,21,5,1,0.19047619,0.80952381,5626,0,5,40,26,0,0.05263157894736842,1
1,0,131,13,1,0.625954198,0.374045802,5163,374021,3,97,25,0,0.06593406593406594,0
0,0,51,12,1,1.0,0.0,3992,5697976,0,119,42,0,0.27956989247311825,1
1,0,144,7,1,0.895833333,0.104166667,8435,3754,6,63,23,0,0.0,0
0,0,35,2,0,0.657142857,0.342857143,1799,140317,2,27,10,0,0.0,1
0,0,0,6,1,0.0,0.0,2521,632751,7,47,7,0,0.06818181818181818,1
0,0,6,6,1,0.5,0.5,-1,0,0,47,13,0,0.0,1
0,0,1,9,1,0.0,1.0,7083,17964,3,82,26,0,0.06493506493506493,1
1,0,0,3,1,0.0,0.0,165,0,0,31,14,0,0.03333333333333333,1
0,0,36,3,1,0.75,0.25,7634,54115,6,37,21,0,0.15625,1
1,0,184,5,1,0.766304348,0.233695652,1588,0,0,38,19,0,0.0,1
0,0,51,13,1,1.0,0.0,3993,5707171,0,126,50,0,0.2,1
0,0,68,1,1,0.779411765,0.220588235,3086,2742704,2,24,17,0,0.0,0
0,0,346,1,0,0.98265896,0.01734104,5461,1435312,3,21,12,0,0.0,0
0,1,4,17,1,1.0,0.0,330,0,0,189,51,0,0.24342105263157895,1
1,3,51,9,0,0.588235294,0.411764706,3436,299847,4,76,18,0,0.0,1
0,1,4,7,1,1.0,0.0,-1,0,2,94,26,0,0.08045977011494253,1
1,0,642,4,1,0.672897196,0.327102804,6634,181546,5,48,18,0,0.0,0
1,0,119,2,1,0.941176471,0.058823529,6232,4191233,5,26,17,0,0.0,0
1,0,13,3,1,0.230769231,0.769230769,4231,0,2,25,17,0,0.0,0
